label,name
mn0000947752,Hank Williams III
mn0000167110,Eddie Bo
mn0000195868,"Walter ""Wolfman"" Washington"
mn0000929265,Archie Fisher
mn0000160690,En Vogue
mn0000290179,Robert Wilkins
mn0000676061,Henry Townsend
mn0000288104,Jim Jackson
mn0000308386,Scrapper Blackwell
mn0000086626,IAM
mn0000585601,X Clan
mn0000127103,Eyehategod
mn0000592864,Acid Bath
mn0000778906,L.A. Guns
mn0000562030,Hawkshaw Hawkins
mn0000947816,Hank Thompson
mn0000239638,Johnny Jenkins
mn0000395849,Randy Hansen
mn0000150062,Earl Hooker
mn0003593183,The Manikins
mn0000165736,Eddie & the Hot Rods
mn0000443997,Sylvia Telles
mn0000797205,Elizeth Cardoso
mn0000120010,Jack Johnson
mn0000221059,Jason Mraz
mn0002634574,ScHoolboy Q
mn0000934439,Murs
mn0000267720,The Living Legends
mn0000850324,Pimp C
mn0000305641,Juicy J
mn0000795130,Fania All-Stars
mn0000376739,Koko Taylor
mn0000086627,Ian Anderson
mn0000932757,Maurice Ravel
mn0000079687,Kill Your Idols
mn0000234815,Jedi Mind Tricks
mn0000085579,Ill Bill
mn0000479709,7L & Esoteric
mn0000659299,Gary Allan
mn0000775323,Chris Isaak
mn0000399659,The Mavericks
mn0000472894,Ricardo Villalobos
mn0000401971,Original Dixieland Jazz Band
mn0000408476,The Movielife
mn0000761108,Avail
mn0000367310,Martin Rushent
mn0000156886,Spyro Gyra
mn0000037212,Andreas Vollenweider
mn0000068282,B12
mn0000064783,Bobo Stenson
mn0000745617,Paul Bley
mn0000034617,Andrew Hill
mn0000665824,Mal Waldron
mn0000521942,The Boswell Sisters
mn0000185810,John Foxx
mn0000596899,Sergey Prokofiev
mn0001180258,Alexander Glazunov
mn0000418981,The Shirelles
mn0000161920,Grace Jones
mn0000573978,Marcia Griffiths
mn0000118289,Labelle
mn0000092942,Chic
mn0000488859,Millie Jackson
mn0000177970,Jandek
mn0000168619,Estelle
mn0000784732,Joe Jackson
mn0000179632,Ulver
mn0000037940,Sonny Simmons
mn0000008864,Pankow
mn0000791726,Fat Pat
mn0000644065,Bushwick Bill
mn0000057969,Big Boy
mn0000578836,Willie D
mn0000382455,Master P
mn0000585965,Monie Love
mn0000354140,Roxanne Shanté
mn0000322733,Jermaine Dupri
mn0000120675,Ja Rule
mn0000661795,DMX
mn0000093329,Bow Wow
mn0000306258,Ludacris
mn0000416605,Memphis Bleek
mn0000083751,Kim Gordon
mn0000577798,Miklós Perényi
mn0001053567,Mstislav Rostropovich
mn0000584270,Tabea Zimmermann
mn0000213561,David Guetta
mn0000075329,Bob Sinclar
mn0000169239,Felix da Housecat
mn0003493912,Cardi B
mn0000467444,Of Montreal
mn0000124705,Dynamix II
mn0000952435,Dan Hicks
mn0000141256,Joe Maphis
mn0000043499,The Andrews Sisters
mn0000903609,Jim Reeves
mn0000044751,Steve Wariner
mn0000179730,Charlie Rich
mn0000294085,Rodney Crowell
mn0000163133,Benny Goodman
mn0001048143,Helen Morgan
mn0000019494,Trembling Blue Stars
mn0000184471,Unsane
mn0000355451,Porter Wagoner
mn0000179809,Cathedral
mn0000636797,Renaud
mn0000107753,Luny Tunes
mn0000559405,Daddy Yankee
mn0000409594,Mellow Man Ace
mn0000919812,The Time
mn0000340129,RatDog
mn0000398259,New Riders of the Purple Sage
mn0000851550,Rosie Flores
mn0000048594,Swervedriver
mn0000476562,The Telescopes
mn0000804338,Drop Nineteens
mn0000848572,Phil Woods
mn0000587725,Antipop Consortium
mn0000104455,The La's
mn0000212200,Jon Hendricks
mn0000750203,Slim Gaillard
mn0000661974,Gigi Gryce
mn0000072091,Babs Gonzales
mn0000190632,Dottie West
mn0000136640,Tammy Wynette
mn0002999777,Becky G
mn0000040140,William Mathias
mn0000262794,Hootie & the Blowfish
mn0000151431,Roger Miller
mn0000164594,Ben E. King
mn0000403120,The Mills Brothers
mn0000070715,Bobby Darin
mn0000617980,My Life with the Thrill Kill Kult
mn0000038579,Soft Cell
mn0000226556,Dead or Alive
mn0000142249,Basement Jaxx
mn0000532957,Cab Calloway
mn0000048908,Betty Carter
mn0000127369,Ahmad Jamal
mn0000062860,Blue Rodeo
mn0000424292,John Lewis
mn0000308968,Jules Shear
mn0000040555,The Marked Men
mn0000159623,Gaunt
mn0001527669,Beat Beat Beat
mn0000048855,Makers
mn0000661645,Cecil Payne
mn0000665944,Harold Land
mn0000181376,UB40
mn0000087113,The Jordanaires
mn0000481008,Oysterband
mn0001429826,Fiddler's Green
mn0000092414,The Levellers
mn0000109414,Courtney Love
mn0001062118,La Roux
mn0000258959,Varnaline
mn0000672498,Goldie
mn0000830573,Roni Size
mn0000302765,Prince Far I
mn0000178014,U-Roy
mn0000070027,The Innocence Mission
mn0000602152,The Zero Boys
mn0000648296,Guru Guru
mn0000235787,"Jeff ""Tain"" Watts"
mn0000246487,Lenny White
mn0000155174,Alfred Brendel
mn0000614823,Brenda Russell
mn0000165345,Chanté Moore
mn0000299668,KC & the Sunshine Band
mn0000074452,Bobby Day
mn0001608941,M/A/R/R/S
mn0000112057,Comet Gain
mn0000266255,Jonathan Richman
mn0000057894,The Frogs
mn0000640269,Bush Tetras
mn0000018752,Teen Idols
mn0000138446,Band of Susans
mn0000089732,Chris Knox
mn0001447426,Arthur Benjamin
mn0000665908,Good Charlotte
mn0000589630,AFI
mn0000170879,Fall Out Boy
mn0000421315,The Rezillos
mn0000927416,Mos Def
mn0000014264,Tony Oxley
mn0000598593,Tim Burgess
mn0000537714,CJ Bolland
mn0000779502,LaMonte Young
mn0000489435,The Walkmen
mn0000138271,Cursive
mn0000504815,Art Garfunkel
mn0000019661,Telefon Tel Aviv
mn0000369270,Professor Longhair
mn0000830028,"Huey ""Piano"" Smith"
mn0000660151,DJ Khaled
mn0000156010,Funkmaster Flex
mn0000079960,Boston
mn0000923033,Styx
mn0000631667,YACHT
mn0000094126,Bow Wow Wow
mn0000143749,fIREHOSE
mn0000359326,Primus
mn0000749462,Slapp Happy
mn0000588887,Thom Yorke
mn0000365821,Kano
mn0000193160,The Maddox Brothers & Rose
mn0000143951,Faron Young
mn0000688515,Dave Hollister
mn0000049026,Switchfoot
mn0000346637,Roy Eldridge
mn0000638155,CIV
mn0000183474,Carry On
mn0001379909,Gérard Grisey
mn0001401229,Vinko Globokar
mn0000870809,MercyMe
mn0000584822,David Crowder Band
mn0000215058,Jars of Clay
mn0000124720,Copeland
mn0000590483,Third Day
mn0000475431,Stray Cats
mn0000676937,Herb Pomeroy
mn0000687586,Dave McKenna
mn0000168969,Luomo
mn0000230590,Mad Professor
mn0000052151,Augustus Pablo
mn0000066395,The Congos
mn0001517893,Dmitry Shostakovich
mn0000199728,Johnnie Johnson
mn0000663255,The Dodos
mn0000786245,Barry Adamson
mn0000781932,Lalo Schifrin
mn0000760240,Bernard Herrmann
mn0000308932,Pentagram
mn0000074115,Groundhogs
mn0000100196,Chubb Rock
mn0000777210,Kool & the Gang
mn0000185672,Miss TK & the Revenge
mn0000134411,Cristina
mn0000898275,Missing Persons
mn0000384920,R. Stevie Moore
mn0000772191,The Bonzo Dog Band
mn0000355412,Placebo
mn0000150185,The Divine Comedy
mn0000024568,Shirley Collins
mn0000949619,Gong
mn0000304678,Little Axe
mn0000681718,Xiu Xiu
mn0000542066,Califone
mn0000739041,Fountains of Wayne
mn0000001020,Alexis Korner
mn0000211483,Charlie Haden
mn0000567325,The Modern Jazz Quartet
mn0000671082,Dannie Richmond
mn0000194036,Gene Clark
mn0000421400,The Silos
mn0000105845,Chris Bell
mn0000624504,The Box Tops
mn0000828768,Lord Kitchener
mn0000138792,Laurel Aitken
mn0000773407,Charlie Watts
mn0000019435,Shelly Manne
mn0000414700,Mike Jones
mn0001445466,Ennemond Gaultier
mn0000770105,John Dowland
mn0000232493,The Hudson Brothers
mn0000960234,Rudolf Serkin
mn0000052386,Bessie Griffin
mn0000077560,Bobby Short
mn0000206967,Erroll Garner
mn0000108468,Isis
mn0000662905,Hampton Grease Band
mn0000101164,LFO
mn0000752773,Shuggie Otis
mn0000503566,Army of Lovers
mn0000771470,Boy George
mn0000950441,Go West
mn0000467542,Olive
mn0000322864,Peter Sellers
mn0000011977,Starflyer 59
mn0000621944,The Boo Radleys
mn0000038061,The Bats
mn0000747757,Split Enz
mn0000255704,Pegboy
mn0000116087,Leatherface
mn0000035166,Snuff
mn0000223197,Hot Water Music
mn0000083554,Billy Bragg
mn0000242969,Lenny Breau
mn0000789211,Beanie Sigel
mn0000646590,Capone-N-Noreaga
mn0003415304,Bryson Tiller
mn0000359026,Ricky Martin
mn0000124675,Jack Teagarden
mn0000644880,David Crosby
mn0000987621,Foreigner
mn0000061480,The Guess Who
mn0000159052,Spooky Tooth
mn0000470004,The Marx Brothers
mn0000795481,Firesign Theatre
mn0000660812,Goodie Mob
mn0000098900,Kirk Hammett
mn0000146825,James Hetfield
mn0000134416,Lars Ulrich
mn0000320580,Luke Slater
mn0000087083,Kevin Saunderson
mn0000089021,Jimmy Page
mn0000490549,Anne Murray
mn0000132449,Crystal Gayle
mn0000232701,Jeannie C. Riley
mn0000026904,Paul McCandless
mn0000039258,Paul Westerberg
mn0000774588,Kris Kristofferson
mn0000622379,Asleep at the Wheel
mn0001535255,John Williams
mn0000825883,Dierks Bentley
mn0000665324,DJ Sneak
mn0000660881,DJ Pierre
mn0000050034,Gary Moore
mn0000842611,Peter Green
mn0000588145,Crookers
mn0000879144,Deadmau5
mn0000230845,Death Angel
mn0000668508,Warbringer
mn0000010193,Alvino Rey
mn0000809527,The Lost Boyz
mn0000379669,Naughty by Nature
mn0000678167,Das EFX
mn0002681783,Periphery
mn0000376422,Queens of the Stone Age
mn0000585574,Sum 41
mn0000458759,Ofra Haza
mn0000929800,Mouse on Mars
mn0000655273,Ginger Baker
mn0000006563,Stan Levey
mn0000950372,"David ""Honeyboy"" Edwards"
mn0000806870,The Lotus Eaters
mn0000773392,China Crisis
mn0000017748,Patti LaBelle
mn0000582721,Anthony Kiedis
mn0000085368,The JTG Implosion
mn0000359009,Royal City
mn0000086701,The Jazz Butcher
mn0000387973,Raekwon
mn0000781592,Jah Stitch
mn0001222664,Arthur Sullivan
mn0000799644,Chad & Jeremy
mn0000043444,Steve Martin
mn0000406294,Megadeth
mn0000096780,Company Flow
mn0000314576,Mary Gauthier
mn0000764185,The Four Seasons
mn0000919853,The Tokens
mn0000748262,Shellac
mn0000573577,23 Skidoo
mn0000775026,Chelo Silva
mn0000031380,Paula Abdul
mn0002183053,Jos van Immerseel
mn0000208582,Lesley Gore
mn0000761706,The Fleetwoods
mn0000584041,Ying Yang Twins
mn0001740826,Mike Posner
mn0000933898,Ashanti
mn0000019740,Amerie
mn0001089515,J. Cole
mn0000046986,Avengers
mn0000078414,Ken Stringfellow
mn0000051736,The Manhattans
mn0000468938,Omarion
mn0000167361,Dru Hill
mn0000662797,Ginuwine
mn0000748773,Amos Milburn
mn0000509524,Al Kooper
mn0000799733,"Don ""Sugarcane"" Harris"
mn0000076706,Bill Ward
mn0000288350,Robert Randolph
mn0000296432,Jimmy Day
mn0000390802,Raimundo Amador
mn0000030925,Shirley Horn
mn0000484084,The Pagans
mn0000291481,Rocket from the Tombs
mn0000311674,Vanilla Fudge
mn0000762652,Big Youth
mn0000474764,The Mighty Diamonds
mn0000660941,Front Line Assembly
mn0000019892,Tears for Fears
mn0000418670,Men Without Hats
mn0000422658,The Six Parts Seven
mn0000809476,Univers Zero
mn0000751201,Thalía
mn0000217994,Life Without Buildings
mn0000614598,Mystikal
mn0000039304,Son of Bazerk
mn0000717419,Flying Lotus
mn0000159274,Dorothy Ashby
mn0000642664,George Shearing
mn0000131388,Jackopierce
mn0000639789,Bunny Berigan
mn0000176673,Eddie Taylor
mn0000769616,Jimmy Rogers
mn0000118056,James Galway
mn0000285937,SSD
mn0000386253,Negative Approach
mn0000334644,Jerry Reed
mn0000586689,The Weavers
mn0000300371,Pole
mn0000364744,Tim Story
mn0001032082,Bruno Mars
mn0001076977,Big Sean
mn0002653603,Mac Miller
mn0000691043,Arnold Schoenberg
mn0000218994,John Anderson
mn0000108331,Jack Greene
mn0000921710,The White Stripes
mn0000327331,Raffi
mn0000551465,Gillian Welch
mn0000826583,Howard Devoto
mn0000344330,Pierre Henry
mn0000949298,DJ Premier
mn0000843607,Peter Hammill
mn0000816387,Leon Russell
mn0000743760,Alien Sex Fiend
mn0000808967,Virgin Prunes
mn0000404345,The Monks
mn0000934924,Tommy Wright III
mn0000951923,Hashim
mn0000753742,Sia
mn0000949780,Hanson
mn0000746666,Sister Sledge
mn0000542976,Candi Staton
mn0000137084,Jody Watley
mn0000494016,The Samples
mn0000050251,Blind Melon
mn0000610339,Toad the Wet Sprocket
mn0000334770,Ramsey Lewis
mn0000330370,The Pharaohs
mn0000063803,Maurice Chevalier
mn0000159214,Dusty Springfield
mn0002192520,Jörg-Andreas Bötticher
mn0000022845,Sleepy John Estes
mn0000620121,Brinsley Schwarz
mn0001011840,Titus Andronicus
mn0000096752,Boyracer
mn0000158849,Squarepusher
mn0000253288,Lu Watters
mn0000160993,Exene Cervenka
mn0000674728,Marc Ribot
mn0000354733,Los Lobos
mn0000328288,Jerry Garcia
mn0002540652,SALEM
mn0000808352,Ulrich Schnauss
mn0000498987,SWV
mn0000041420,Pebbles
mn0000091683,The Jerky Boys
mn0000732993,Bum Bar Bastards
mn0000161631,Fluxion
mn0000489843,Milt Buckner
mn0001788462,Earthtones
mn0002174941,Luc Beausejour
mn0000868082,Measles Mumps Rubella
mn0000918400,A Certain Ratio
mn0000759834,Isaac Albéniz
mn0001222702,Paul Dukas
mn0000797308,Eggstone
mn0000918600,The Style Council
mn0000196248,Don Williams
mn0000261106,Hoodoo Gurus
mn0000942335,Groove Armada
mn0000778568,J.D. Crowe & the New South
mn0000789721,Earl Thomas Conley
mn0000389979,Ralph Stanley
mn0000811622,John Denver
mn0000185615,Gary Stewart
mn0000230963,John P. Kee
mn0001538744,Guillaume de Machaut
mn0000782771,Jakob Dylan
mn0000621423,Alejandro Escovedo
mn0000816900,Warren Zevon
mn0000140786,Laurent Garnier
mn0000085251,Kenny Larkin
mn0000690254,ZZ Top
mn0000306446,Junior Kimbrough
mn0000246960,Wham!
mn0000757157,Simply Red
mn0000246169,Whiskeytown
mn0000741110,Grant-Lee Phillips
mn0000744364,Allen Ginsberg
mn0000605965,Atlanta Rhythm Section
mn0000753098,Sigue Sigue Sputnik
mn0000660401,Gary Glitter
mn0000122252,Lady Saw
mn0000147771,Cutty Ranks
mn0000169100,Lustmord
mn0000287995,SPK
mn0000080649,The Libertines
mn0000764998,Bad News
mn0000678650,Winger
mn0000674263,Daniel Johnston
mn0000013508,Travis
mn0000119651,J.J. Cale
mn0000831403,Robin Zander
mn0000286115,Lorrie Morgan
mn0000788569,Barbara Mandrell
mn0000650525,George Morgan
mn0000455955,Michael Angelo Batio
mn0000042650,The Blood Brothers
mn0000752635,Shudder to Think
mn0000070231,The Fiery Furnaces
mn0000363100,Prong
mn0000125822,Exodus
mn0000228444,Lee Ritenour
mn0000687933,Yanni
mn0000042234,Steven Halpern
mn0000081017,Kitaro
mn0001050323,Ida Maria
mn0000085847,Kid606
mn0000001927,South Circle
mn0000143485,The Dayton Family
mn0000658950,DJ Quik
mn0000520842,Tommy Hoehn
mn0000300024,Prefab Sprout
mn0000898479,The Smithereens
mn0000646539,The Tripwires
mn0000136386,"Joe ""King"" Carrasco"
mn0000179335,Flaco Jiménez
mn0000188342,Freddy Fender
mn0000499489,Ozric Tentacles
mn0000152973,BeBe & CeCe Winans
mn0000667169,Gladys Knight & the Pips
mn0000338179,The Rance Allen Group
mn0000110104,Cissy Houston
mn0000186096,Voivod
mn0000861400,Nels Cline
mn0000551872,The Bird and the Bee
mn0000597239,April March
mn0000101415,Ivy
mn0000120241,Jimmy Heath
mn0000510805,Toby Keith
mn0000953102,Dan the Automator
mn0000084446,India.Arie
mn0000402351,Meshell Ndegeocello
mn0000016281,Tracy Chapman
mn0000696015,Phoebe Snow
mn0000133969,Joan Armatrading
mn0000424494,Scruffs
mn0000130400,Byron Janis
mn0000162988,Foetus
mn0000487535,Abbey Lincoln
mn0000184043,Foo Fighters
mn0000189180,John Surman
mn0000450977,Kickball
mn0000767652,Kenny Wheeler
mn0000853655,Rick Ross
mn0000784396,Curren$y
mn0000111345,Kokomo Arnold
mn0000869417,Nightmares on Wax
mn0000782163,Jaheim
mn0000159340,Dwele
mn0000634225,Bunk Johnson
mn0000494580,Mike Walbridge
mn0001747447,Frank Guarente
mn0000068551,Kenny Chesney
mn0000228299,Jean-Luc Ponty
mn0000046814,Blake Shelton
mn0000334740,Ronnie Milsap
mn0000592954,Tim McGraw
mn0000868174,Rascal Flatts
mn0000081619,Keith Urban
mn0000146551,Cybotron
mn0000486645,The Plimsouls
mn0000049263,Blue Ash
mn0000488908,Petey Pablo
mn0000680065,Jeff Wayne
mn0000487663,The Pop Group
mn0000112535,Jaki Byard
mn0000804516,Doves
mn0000924191,The Wrens
mn0000255051,Róisín Murphy
mn0000083194,Boyzone
mn0000527024,Bruce Dickinson
mn0000783091,Cryptopsy
mn0000772559,Neuraxis
mn0000094813,Black Rob
mn0000808756,M.O.P.
mn0000553751,Girls Against Boys
mn0000837886,Lit
mn0000679092,Pierre Schaeffer
mn0000845853,Photek
mn0000171227,Ebenezer Obey
mn0000159406,Franco
mn0000269188,Tsunami
mn0000228729,Volcano Suns
mn0000925945,Antietam
mn0000312260,Scrawl
mn0000362636,Karin Krog
mn0000185064,The Celibate Rifles
mn0000500250,Screaming Tribesmen
mn0000754587,Steve Hackett
mn0000470588,Mick Taylor
mn0000085158,Keith Tippett
mn0000176087,"Fred ""Sonic"" Smith"
mn0000318085,Panic! At the Disco
mn0000088100,Boozoo Chavis
mn0000221165,John Delafose
mn0000844808,Phillip Johnston
mn0000679897,Herbie Nichols
mn0000174752,Eels
mn0000958768,World Party
mn0000674332,Herb Alpert
mn0000926115,Acker Bilk
mn0000311074,Martin Denny
mn0000297955,The Rubinoos
mn0000683152,Robert Ward
mn0000798477,Freddie McGregor
mn0001009342,Jake Owen
mn0000522768,Brooks & Dunn
mn0000750131,Terri Clark
mn0000165652,Eagles of Death Metal
mn0003163489,Machinedrum
mn0000858589,Push Button Objects
mn0000753272,Andy Statman
mn0000538728,C.O.C.O.
mn0000611929,Tom Tom Club
mn0000109274,Chris Montez
mn0000625201,Alexander O'Neal
mn0000452817,Michael Kamen
mn0000185584,Freddy Cannon
mn0000660039,The Embassy
mn0000862822,Mates of State
mn0000228323,Death
mn0000622053,Ernie Halter
mn0000158540,Gavin DeGraw
mn0000687561,Dave Matthews
mn0000110791,Citizen Cope
mn0000241002,Sal Salvador
mn0000124784,Larry Coryell
mn0000070031,Keola Beamer
mn0000746302,Train
mn0000646353,George Russell
mn0000051233,Bob Brookmeyer
mn0000180060,Don Ellis
mn0000743929,Stan Kenton
mn0000797470,Toshiko Akiyoshi
mn0000657057,Awesome Color
mn0000096589,The London Suede
mn0001179745,Bob van Asperen
mn0000573241,7 Seconds
mn0000866917,Rance Allen
mn0000941655,The Herd
mn0000005980,Paolo Conte
mn0000798792,Graham Central Station
mn0000784053,Laughing Hyenas
mn0000063763,Babyland
mn0000377060,Nat Adderley
mn0000837084,Roger Whittaker
mn0000233228,Lou Rawls
mn0000766066,Bobby Vinton
mn0000020762,Teo Macero
mn0000888838,Rex Stewart
mn0000413000,Diddy
mn0000239381,John's Children
mn0000585189,X-Ray Spex
mn0000259800,Saxon
mn0000167770,Eleventh Dream Day
mn0000118384,Comus
mn0000482600,The Spencer Davis Group
mn0000670641,"Harry ""Sweets"" Edison"
mn0000117803,The Downliners Sect
mn0000951924,Hasil Adkins
mn0000125506,Jagged Edge
mn0000049774,Blackstreet
mn0000829267,Loreena McKennitt
mn0000013954,Tab Smith
mn0000758194,Beny Moré
mn0000217231,John Deacon
mn0000135184,Disco D
mn0000062905,AUX 88
mn0000658983,DJ Godfather
mn0000651765,DJ Assault
mn0001744037,Ferruccio Busoni
mn0000807687,Mac Dre
mn0002478820,DJ Mustard
mn0000765838,Aaron Copland
mn0002336631,Virgil Thomson
mn0002527840,Foster the People
mn0000662416,Vampire Weekend
mn0002444403,Delorean
mn0000598877,Architecture in Helsinki
mn0000843995,Peter Bjorn and John
mn0000543867,Guy Clark
mn0001675021,Peter Kooij
mn0000690456,Youth of Today
mn0000116425,Chromeo
mn0000421122,Memphis Slim
mn0000327735,REO Speedwagon
mn0000628981,The Buckinghams
mn0000746718,Tartit
mn0000093128,Boubacar Traoré
mn0000025052,Super Rail Band
mn0000759074,The Ex
mn0000223169,MX-80
mn0000787940,LeVert
mn0000567624,The Stylistics
mn0000138407,The Dramatics
mn0000494474,Third World
mn0000866417,Maxi Priest
mn0000287917,Lindsey Buckingham
mn0000043572,The Avalanches
mn0003016471,Arca
mn0000079215,Akron/Family
mn0000299500,Lisa Germano
mn0000020992,Amon Düül
mn0000513923,Ash Ra Tempel
mn0002095031,Juice Leskinen
mn0002313275,Vesa-Matti Loiri
mn0000077698,Bobby Hackett
mn0000859820,Mary Lou Williams
mn0001070890,Dawes
mn0000339905,Jesse Winchester
mn0000046925,"Blood, Sweat & Tears"
mn0000172041,Joe Strummer
mn0000411446,The Persuasions
mn0000838180,Justin Broadrick
mn0000118979,The Dandy Warhols
mn0000859589,Katy Perry
mn0000504693,Softies
mn0000771894,The Lilac Time
mn0000753680,Si Begg
mn0000532442,George Burns
mn0000655746,Ghostface Killah
mn0000035093,The Advent
mn0000580485,Willie Hutch
mn0000793465,Do or Die
mn0000185543,Green Jelly
mn0000489554,Mike Patton
mn0000794926,Carcass
mn0000655547,GWAR
mn0000473554,Olivia Newton-John
mn0000609925,Albert Ammons
mn0000338411,"Meade ""Lux"" Lewis"
mn0000502806,The Rivingtons
mn0000308447,VNV Nation
mn0000824122,Die Krupps
mn0000369211,Psyche
mn0000020968,Starsailor
mn0000414512,Rooftop Singers
mn0000946201,Cannon's Jug Stompers
mn0000479772,The Motels
mn0000376793,Brandi Carlile
mn0000092002,Black Lips
mn0000100496,Book of Love
mn0000449383,Metal Urbain
mn0001035160,Cash Cash
mn0000136124,The Crystal Method
mn0000807489,Charlie Louvin
mn0000391933,Rainbow
mn0000099345,Kim Fowley
mn0000195040,Gregg Alexander
mn0000024139,Paul Rodgers
mn0000226634,Jeff Healey
mn0001016143,Doug Paisley
mn0000131038,Spoon
mn0000040922,The Sound
mn0000944248,Fuck Buttons
mn0000353377,Richard Youngs
mn0000222914,The Dead C
mn0000271981,Ron
mn0000184637,Flora Purim
mn0000490769,Sunnyland Slim
mn0000454240,Red Sovine
mn0000800695,Fun Lovin' Criminals
mn0000678408,Herbie Mann
mn0000857574,Naná Vasconcelos
mn0000797670,Divine
mn0000224658,Jayne County
mn0000806900,Rusty Warren
mn0000053739,Bette Midler
mn0000481061,The Nice
mn0000118791,LeAnn Rimes
mn0000024329,Amon Tobin
mn0000772669,Klaus Nomi
mn0000807121,Lou Christie
mn0000097654,Kim Carnes
mn0000805833,Vic Godard & the Subway Sect
mn0000055456,Big L
mn0000654393,Canibus
mn0000050610,Big Pun
mn0001639357,Kolja Blacher
